_Collision Id,Borough Name,Borough Number,Easting,Northing,_Vehicle Id,Vehicle Type Banded,Vehicle Type,Vehicle Manoeuvres,Vehicle Skidding and Overturning,Vehicle Restricted Lane,Location of Vehicle at First Impact,Vehicle Hit Object in Carriageway,Vehicle Leaving Carriageway,Vehicle Hit Object Off Carriageway,First Point of Impact,Journey Purpose,Driver Gender,Driver Age,Driver age (Banded)
1220353466,Haringey,31,533499,188770,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,22,17-24
1220353476,Greenwich,6,541013,177576,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,34,25-34
1220353479,Newham,17,542870,181667,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,51,35-64
1220353479,Newham,17,542870,181667,3,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,27,25-34
1220353480,Hackney,4,534796,184150,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,38,35-64
1220353481,Ealing,27,512788,180390,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,35,35-64
1220353481,Ealing,27,512788,180390,2,Other Vehicle,Other Vehicle,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,25,25-34
1220353483,Newham,17,539914,180706,1,Car,Car,Going Ahead Left Bend,No Skidding/Overturn,Entering Lay-by/Hard Shldr,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,34,25-34
1220353485,Lambeth,9,531122,177645,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,55,35-64
1220353502,Westminster,1,524936,181429,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering From Slip,None,Did Not Leave,None,Front Hit First,Unknown,Male,42,35-64
1220353513,Ealing,27,516329,183204,1,Car,Car,Going Ahead Other,Skidded,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,22,17-24
1220353513,Ealing,27,516329,183204,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,24,17-24
1220353520,Redbridge,14,542005,191367,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,24,17-24
1220353520,Redbridge,14,542005,191367,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Female,22,17-24
1220353523,Hounslow,25,512006,171349,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,20,17-24
1220353537,Barking & Dagenham,16,547337,183547,1,Car,Car,Going Ahead Other,Skid/Over,On Main CW - Not Rest.,Not At Jct,Hit Bollard,Did Not Leave,None,Front Hit First,Unknown,Male,34,25-34
1220353541,Hammersmith & Fulham,11,522301,179380,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,80,65+
1220353550,Camden,2,529833,182632,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,21,17-24
1220353551,Hackney,4,536470,184885,1,Car,Car,Going Ahead Right Bend,Skidded,On Main CW - Not Rest.,Not At Jct,Hit Kerb,Did Not Leave,None,Front Hit First,Other/Not Known,Female,42,35-64
1220353562,Barnet,30,527042,196191,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Jny Part Of Work,Female,45,35-64
1220353562,Barnet,30,527042,196191,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,17,17-24
1220353567,Croydon,20,532369,162863,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220353575,Havering,15,551675,188521,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Left Cwy Ahead At Junctn,None,Front Hit First,Unknown,Female,53,35-64
1220353575,Havering,15,551675,188521,2,Car,Car,Going Ahead Other,Skidded,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Female,23,17-24
1220353595,Ealing,27,513719,180251,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,22,17-24
1220353602,Haringey,31,534918,190556,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,74,65+
1220353609,Newham,17,538427,183708,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,33,25-34
1220353616,Bexley,18,549501,169956,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Left Cwy Offside,None,Front Hit First,Other/Not Known,Female,52,35-64
1220353616,Bexley,18,549501,169956,3,Car,Car,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,86,65+
1220353618,Kensington & Chelsea,12,525741,178270,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,45,35-64
1220353623,Camden,2,526184,184575,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,26,25-34
1220353630,Bexley,18,545741,175979,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,23,17-24
1220353637,Sutton,21,527506,166790,1,Car,Car,Going Ahead Other,Overturn,On Main CW - Not Rest.,Jct Cleared,Hit Kerb,Left Cwy Nearside,Hit Lamp Post,Front Hit First,Unknown,Female,19,17-24
1220353657,Southwark,8,534534,175529,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,27,25-34
1220353657,Southwark,8,534534,175529,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,47,35-64
1220353671,Richmond-Upon-Thames,24,516368,174425,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Unknown,Not Traced,30,25-34
1220353708,Newham,17,543798,182704,4,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,33,25-34
1220353710,Lewisham,7,535995,178206,1,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,28,25-34
1220353722,Redbridge,14,544466,188488,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,Hit Parked Veh,Left Cwy Nearside,None,Front Hit First,Other/Not Known,Male,32,25-34
1220353725,Kensington & Chelsea,12,524784,180827,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,55,35-64
1220353729,Lambeth,9,531504,177481,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,52,35-64
1220353729,Lambeth,9,531504,177481,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,37,35-64
1220353736,Havering,15,550132,188380,2,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Male,25,25-34
1220353737,Redbridge,14,543886,190065,1,Car,Car,Overtake Move Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,47,35-64
1220353738,Waltham Forest,13,536174,190972,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Female,33,25-34
1220353759,Wandsworth,10,526240,175111,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,25,25-34
1220353782,Westminster,1,527919,179630,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,38,35-64
1220353788,Islington,3,531621,184407,1,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,36,35-64
1220353808,Redbridge,14,543804,185927,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Female,59,35-64
1220353821,Havering,15,554535,192406,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,48,35-64
1220353828,Newham,17,542534,183395,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,26,25-34
1220353834,Westminster,1,528153,182418,1,Car,Car,Going Ahead Other,No Skidding/Overturn,Footway,Jct Cleared,None,Left Cwy Ahead At Junctn,Hit Tree,Front Hit First,Other/Not Known,Male,19,17-24
1220353835,Hillingdon,26,505567,184152,1,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,61,35-64
1220353842,Harrow,29,513934,191365,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,38,35-64
1220353857,Bexley,18,546648,176154,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,41,35-64
1220353872,Croydon,20,534698,165767,1,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,22,17-24
1220353873,Redbridge,14,544305,189876,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Nearside,Wall Or Fence,Front Hit First,Unknown,Male,83,65+
1220353904,Bromley,19,545362,168951,1,Goods Vehicle,GDS =< 3.5T,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,72,65+
1220353922,Redbridge,14,540048,188871,1,Car,Car,Going Ahead Left Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Male,67,65+
1220353944,Barnet,30,521863,188275,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,29,25-34
1220353947,Lambeth,9,530979,175200,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,Bus Lane,Jct Cleared,Hit Oth Object,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,36,35-64
1220353955,Haringey,31,532184,188666,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,52,35-64
1220353963,Camden,2,526800,184137,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,25,25-34
1220353964,Harrow,29,517473,190155,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,23,17-24
1220353966,Newham,17,540508,185552,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Not At Jct,Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,28,25-34
1220353967,Southwark,8,534561,174287,2,Goods Vehicle,GDS =< 3.5T,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,57,35-64
1220353970,Barking & Dagenham,16,548920,184933,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,41,35-64
1220353973,Harrow,29,517237,190074,2,Goods Vehicle,GDS =< 3.5T,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,31,25-34
1220353985,Enfield,32,535120,193825,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,45,35-64
1220353992,Lambeth,9,528928,174483,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,40,35-64
1220354004,Enfield,32,533496,191922,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,33,25-34
1220354016,Hillingdon,26,508820,177080,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Left Cwy Offside,None,Front Hit First,Other/Not Known,Male,31,25-34
1220354018,Hackney,4,536498,184700,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,Hit Parked Veh,Did Not Leave,None,Front Hit First,Other/Not Known,Male,30,25-34
1220354019,Hounslow,25,511567,176384,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220354020,Haringey,31,532978,188336,1,Car,Car,Going Ahead Other,Skidded,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,34,25-34
1220354022,Enfield,32,534313,196290,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,46,35-64
1220354027,Enfield,32,535522,198435,1,Car,Car,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,59,35-64
1220354041,Waltham Forest,13,536690,189015,1,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,45,35-64
1220354052,Sutton,21,524725,165220,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,54,35-64
1220354053,Islington,3,531980,184820,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,19,17-24
1220354055,Lewisham,7,535575,177989,1,Car,Car,Turning Left,No Skidding/Overturn,Cycleway/Footway (Separated),Entering Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,35,35-64
1220354071,Richmond-Upon-Thames,24,522432,176503,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,29,25-34
1220354075,Waltham Forest,13,536681,189670,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Not At Jct,Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Female,31,25-34
1220354082,Ealing,27,512822,180389,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,48,35-64
1220354086,Newham,17,538801,184186,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,33,25-34
1220354089,Haringey,31,533673,189081,1,Other Vehicle,Other Vehicle,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,61,35-64
1220354092,Bromley,19,548500,164788,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Female,30,25-34
1220354099,Redbridge,14,542725,188955,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Female,59,35-64
1220354107,Hackney,4,533451,187563,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,29,25-34
1220354108,Hackney,4,532056,187466,1,Private Hire,Private Hire - Licensed,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,50,35-64
1220354108,Hackney,4,532056,187466,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,34,25-34
1220354110,Lambeth,9,531902,172088,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,44,35-64
1220354116,Havering,15,552377,189768,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,31,25-34
1220354117,Redbridge,14,542668,188986,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,66,65+
1220354125,Westminster,1,523851,182697,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,30,25-34
1220354129,Islington,3,531252,186593,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,23,17-24
1220354130,Hounslow,25,512545,171975,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,49,35-64
1220354141,Havering,15,552528,185848,1,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,Entering Lay-by/Hard Shldr,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,49,35-64
1220354151,Bromley,19,539267,170012,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,53,35-64
1220354156,Southwark,8,532460,179743,2,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,Hit Kerb,Left Cwy Nearside,None,Front Hit First,Jny Part Of Work,Female,26,25-34
1220354159,Tower Hamlets,5,534501,182893,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,22,17-24
1220354165,Hounslow,25,512141,176160,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,24,17-24
1220354167,Bexley,18,549464,179094,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,26,25-34
1220354176,Enfield,32,535235,192299,2,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,40,35-64
